gene,cts,sample,plate,experimental_replicate,temperature
WD0513,19.648,POPH_B_3,2,1,18
WD0513,16.085,POP2H_F_3,2,1,18
WD0513,16.39,POP2H_F_3,2,1,18
WD0513,22.419,POPL_C_4,2,1,18
WD0513,22.595,POPL_C_4,2,1,18
WD0513,31.462,POP2L_B_4,2,1,18
WD0513,NA,OCTO_C_4,2,1,18
WD0513,30.403,POP2L_B_4,2,1,18
WD0513,21.859,POPL_A_4,2,1,18
WD0513,22.367,POPL_A_4,2,1,18
WD0513,25.951,CSB-REF_A_3,2,1,18
WD0513,26.157,CSB-REF_A_3,2,1,18
WD0513,24.982,CSB_C_4,2,1,18
WD0513,24.65,CSB_C_4,2,1,18
WD0513,21.402,POPL_E_4,2,1,18
WD0513,21.424,POPL_E_4,2,1,18
WD0513,20.175,POP2H_B_3,2,1,18
WD0513,19.878,POP2H_B_3,2,1,18
WD0513,23.425,CSB_F_3,2,1,18
WSP,26.864,CSB_E_4,2,1,18
WSP,25.205,POP2H_D_4,2,1,18
WSP,25.378,POPL_D_9,2,1,18
WSP,24.685,POPL_D_9,2,1,18
WSP,23.801,POPL_D_4,2,1,18
WSP,23.145,POPL_D_4,2,1,18
WSP,28.179,POP2L_B_3,2,1,18
WSP,28.117,POP2L_B_3,2,1,18
WSP,28.935,POPH_B_4,2,1,18
WSP,28.737,POPH_B_4,2,1,18
WSP,28.125,CSB_B_4,2,1,18
WSP,26.959,CSB_E_4,2,1,18
WSP,28.186,CSB_B_4,2,1,18
WSP,27.718,POP2H_C_3,2,1,18
WSP,27.924,POP2H_C_3,2,1,18
WSP,28.721,CSB-REF_A_4,2,1,18
WSP,29.066,CSB-REF_A_4,2,1,18
WSP,27.73,POPL_C_9,2,1,18
WSP,27.306,POPL_C_9,2,1,18
WSP,24.307,POPH_E_9,2,1,18
WSP,24.195,POPH_E_9,2,1,18
WSP,20.765,OCTO_E_4,2,1,18
WSP,20.529,OCTO_E_4,2,1,18
WSP,25.149,POP2H_D_4,2,1,18
WD0513,23.895,CSB_E_4,2,1,18
WD0513,18.963,POP2H_D_4,2,1,18
WD0513,18.602,POPL_D_9,2,1,18
WD0513,18.282,POPL_D_9,2,1,18
WD0513,16.473,POPL_D_4,2,1,18
WD0513,17.644,POPL_D_4,2,1,18
WD0513,22.985,POP2L_B_3,2,1,18
WD0513,23.127,POP2L_B_3,2,1,18
WD0513,22.217,POPH_B_4,2,1,18
WD0513,22.388,POPH_B_4,2,1,18
WD0513,24.827,CSB_B_4,2,1,18
WD0513,24.444,CSB_E_4,2,1,18
WD0513,24.826,CSB_B_4,2,1,18
WD0513,20.71,POP2H_C_3,2,1,18
WD0513,20.682,POP2H_C_3,2,1,18
WD0513,25.553,CSB-REF_A_4,2,1,18
WD0513,25.408,CSB-REF_A_4,2,1,18
WD0513,22.398,POPL_C_9,2,1,18
WD0513,22.401,POPL_C_9,2,1,18
WD0513,17.66,POPH_E_9,2,1,18
WD0513,17.462,POPH_E_9,2,1,18
WD0513,NA,OCTO_E_4,2,1,18
WD0513,NA,OCTO_E_4,2,1,18
WD0513,19.244,POP2H_D_4,2,1,18
WSP,28.679,OCTO_A_4,2,1,18
WSP,29.806,POPH_B_10,2,1,18
WSP,26.418,POPL_C_3,2,1,18
WSP,27.099,POPL_C_3,2,1,18
WSP,21.524,OCTO_E_9,2,1,18
WSP,21.432,OCTO_E_9,2,1,18
WSP,25.05,POPH_C_3,2,1,18
WSP,24.888,POPH_C_3,2,1,18
WSP,28.051,CSB_D_3,2,1,18
WSP,27.856,CSB_D_3,2,1,18
WSP,28.528,CSB_C_3,2,1,18
WSP,28.777,OCTO_A_4,2,1,18
WSP,28.513,CSB_C_3,2,1,18
WSP,28.837,CSB_A_4,2,1,18
WSP,28.635,CSB_A_4,2,1,18
WSP,31.491,CSB-REF_A_5,2,1,18
WSP,31.1,CSB-REF_A_5,2,1,18
WSP,27.167,POP2H_A_9,2,1,18
WSP,26.555,POP2H_A_9,2,1,18
WSP,21.332,OCTO_D_4,2,1,18
WSP,21.472,OCTO_D_4,2,1,18
WSP,24.714,POP2L_D_4,2,1,18
WSP,24.74,POP2L_D_4,2,1,18
WSP,29.633,POPH_B_10,2,1,18
WD0513,NA,OCTO_A_4,2,1,18
WD0513,24.394,POPH_B_10,2,1,18
WD0513,21.926,POPL_C_3,2,1,18
WD0513,21.816,POPL_C_3,2,1,18
WD0513,NA,OCTO_E_9,2,1,18
WD0513,NA,OCTO_E_9,2,1,18
WD0513,18.324,POPH_C_3,2,1,18
WD0513,18.627,POPH_C_3,2,1,18
WD0513,24.661,CSB_D_3,2,1,18
WD0513,25.18,CSB_D_3,2,1,18
WD0513,25.569,CSB_C_3,2,1,18
WD0513,NA,OCTO_A_4,2,1,18
WD0513,25.818,CSB_C_3,2,1,18
WD0513,25.317,CSB_A_4,2,1,18
WD0513,25.555,CSB_A_4,2,1,18
WD0513,29.099,CSB-REF_A_5,2,1,18
WD0513,28.777,CSB-REF_A_5,2,1,18
WD0513,20.336,POP2H_A_9,2,1,18
WD0513,20.28,POP2H_A_9,2,1,18
WD0513,24.908,OCTO_D_4,2,1,18
WD0513,25.003,OCTO_D_4,2,1,18
WD0513,21.097,POP2L_D_4,2,1,18
WD0513,19.825,POP2L_D_4,2,1,18
WD0513,23.826,POPH_B_10,2,1,18
WSP,21.531,OCTO_D_3,2,1,18
WSP,30.557,OCTO_B_4,2,1,18
WSP,23.631,POPL_D_3,2,1,18
WSP,23.735,POPL_D_3,2,1,18
WSP,26.767,POP2L_E_4,2,1,18
WSP,26.607,POP2L_E_4,2,1,18
WSP,28.542,POP2L_C_10,2,1,18
WSP,28.283,POP2L_C_10,2,1,18
WSP,29.737,CSB_B_3,2,1,18
WSP,29.786,CSB_B_3,2,1,18
WSP,27.486,POP2H_A_4,2,1,18
WSP,22.107,OCTO_D_3,2,1,18
WSP,28.109,POP2H_A_4,2,1,18
WSP,31.266,CSB_C_9,2,1,18
WSP,31.407,CSB_C_9,2,1,18
WSP,29.308,CSB-REF_A_6,2,1,18
WSP,29.295,CSB-REF_A_6,2,1,18
WSP,24.31,POP2L_F_4,2,1,18
WSP,23.943,POP2L_F_4,2,1,18
WSP,25.722,POP2L_A_4,2,1,18
WSP,25.745,POP2L_A_4,2,1,18
WSP,25,OCTO_B_10,2,1,18
WSP,24.858,OCTO_B_10,2,1,18
WSP,31.072,OCTO_B_4,2,1,18
WD0513,38,OCTO_D_3,2,1,18
WD0513,NA,OCTO_B_4,2,1,18
WD0513,16.536,POPL_D_3,2,1,18
WD0513,16.852,POPL_D_3,2,1,18
WD0513,21.574,POP2L_E_4,2,1,18
WD0513,21.587,POP2L_E_4,2,1,18
WD0513,23.426,POP2L_C_10,2,1,18
WD0513,23.461,POP2L_C_10,2,1,18
WD0513,26.766,CSB_B_3,2,1,18
WD0513,26.519,CSB_B_3,2,1,18
WD0513,21.107,POP2H_A_4,2,1,18
WD0513,NA,OCTO_D_3,2,1,18
WD0513,21.127,POP2H_A_4,2,1,18
WD0513,27.807,CSB_C_9,2,1,18
WD0513,28.351,CSB_C_9,2,1,18
WD0513,26.311,CSB-REF_A_6,2,1,18
WD0513,26.558,CSB-REF_A_6,2,1,18
WD0513,19.137,POP2L_F_4,2,1,18
WD0513,19.46,POP2L_F_4,2,1,18
WD0513,20.97,POP2L_A_4,2,1,18
WD0513,21.149,POP2L_A_4,2,1,18
WD0513,NA,OCTO_B_10,2,1,18
WD0513,NA,OCTO_B_10,2,1,18
WD0513,NA,OCTO_B_4,2,1,18
WSP,26.179,POPL_A_10,3,1,18
WSP,25.784,POPL_B_6,3,1,18
WSP,22.418,POP2H_D_5,3,1,18
WSP,22.566,POP2H_D_5,3,1,18
WSP,18.208,OCTO_E_6,3,1,18
WSP,17.938,OCTO_E_6,3,1,18
WSP,21.552,POPL_F_6,3,1,18
WSP,21.722,POPL_F_6,3,1,18
WSP,21.06,POPL_D_6,3,1,18
WSP,21.299,POPL_D_6,3,1,18
WSP,28.403,POPH_B_6,3,1,18
WSP,25.777,POPL_A_10,3,1,18
WSP,28.19,POPH_B_6,3,1,18
WSP,28.419,POPH_A_5,3,1,18
WSP,28.347,POPH_A_5,3,1,18
WSP,23.879,POPL_E_5,3,1,18
WSP,23.422,POPL_E_5,3,1,18
WSP,23.954,POP2H_B_6,3,1,18
WSP,24.325,POP2H_B_6,3,1,18
WSP,18.362,OCTO_D_5,3,1,18
WSP,18.327,OCTO_D_5,3,1,18
WSP,24.821,POP2H_A_5,3,1,18
WSP,24.682,POP2H_A_5,3,1,18
WSP,22.418,POPL_B_6,3,1,18
WD0513,23.396,POPL_A_10,3,1,18
WD0513,24.134,POPL_B_6,3,1,18
WD0513,18.766,POP2H_D_5,3,1,18
WD0513,18.598,POP2H_D_5,3,1,18
WD0513,NA,OCTO_E_6,3,1,18
WD0513,NA,OCTO_E_6,3,1,18
WD0513,19.103,POPL_F_6,3,1,18
WD0513,18.865,POPL_F_6,3,1,18
WD0513,16.572,POPL_D_6,3,1,18
WD0513,17.294,POPL_D_6,3,1,18
WD0513,24.014,POPH_B_6,3,1,18
WD0513,23.592,POPL_A_10,3,1,18
WD0513,23.861,POPH_B_6,3,1,18
WD0513,24.159,POPH_A_5,3,1,18
WD0513,23.873,POPH_A_5,3,1,18
WD0513,20.517,POPL_E_5,3,1,18
WD0513,20.502,POPL_E_5,3,1,18
WD0513,20.248,POP2H_B_6,3,1,18
WD0513,20.494,POP2H_B_6,3,1,18
WD0513,NA,OCTO_D_5,3,1,18
WD0513,39.616,OCTO_D_5,3,1,18
WD0513,20.189,POP2H_A_5,3,1,18
WD0513,20.394,POP2H_A_5,3,1,18
WD0513,23.752,POPL_B_6,3,1,18
WSP,22.917,POPH_C_6,3,1,18
WSP,24.919,CSB_D_5,3,1,18
WSP,24.122,POPL_A_6,3,1,18
WSP,24.286,POPL_A_6,3,1,18
WSP,24.08,POPH_A_6,3,1,18
WSP,23.755,POPH_A_6,3,1,18
WSP,22.808,POP2L_D_6,3,1,18
WSP,22.693,POP2L_D_6,3,1,18
WSP,25.623,POP2L_B_9,3,1,18
WSP,25.681,POP2L_B_9,3,1,18
WSP,22.756,OCTO_A_5,3,1,18
WSP,22.661,POPH_C_6,3,1,18
WSP,22.869,OCTO_A_5,3,1,18
WSP,19,OCTO_E_5,3,1,18
WSP,18.952,OCTO_E_5,3,1,18
WSP,29.631,CSB_A_5,3,1,18
WSP,29.695,CSB_A_5,3,1,18
WSP,24.599,POP2L_C_6,3,1,18
WSP,24.54,POP2L_C_6,3,1,18
WSP,22.883,CSB_F_9,3,1,18
WSP,22.871,CSB_F_9,3,1,18
WSP,19.97,OCTO_C_5,3,1,18
WSP,20.119,OCTO_C_5,3,1,18
WSP,24.211,CSB_D_5,3,1,18
WD0513,18.43,POPH_C_6,3,1,18
WD0513,24.525,CSB_D_5,3,1,18
WD0513,21.63,POPL_A_6,3,1,18
WD0513,21.602,POPL_A_6,3,1,18
WD0513,19.897,POPH_A_6,3,1,18
WD0513,19.777,POPH_A_6,3,1,18
WD0513,20.491,POP2L_D_6,3,1,18
WD0513,20.33,POP2L_D_6,3,1,18
WD0513,23.108,POP2L_B_9,3,1,18
WD0513,23.126,POP2L_B_9,3,1,18
WD0513,NA,OCTO_A_5,3,1,18
WD0513,18.536,POPH_C_6,3,1,18
WD0513,NA,OCTO_A_5,3,1,18
WD0513,NA,OCTO_E_5,3,1,18
WD0513,NA,OCTO_E_5,3,1,18
WD0513,28.457,CSB_A_5,3,1,18
WD0513,28.437,CSB_A_5,3,1,18
WD0513,22.329,POP2L_C_6,3,1,18
WD0513,22.291,POP2L_C_6,3,1,18
WD0513,22.33,CSB_F_9,3,1,18
WD0513,22.169,CSB_F_9,3,1,18
WD0513,NA,OCTO_C_5,3,1,18
WD0513,NA,OCTO_C_5,3,1,18
WD0513,24.476,CSB_D_5,3,1,18
WSP,24.711,CSB_E_5,3,1,18
WSP,24.824,POPL_C_6,3,1,18
WSP,18.477,OCTO_F_6,3,1,18
WSP,18.079,OCTO_F_6,3,1,18
WSP,27.865,CSB_D_6,3,1,18
WSP,27.708,CSB_D_6,3,1,18
WSP,19.757,POP2H_E_5,3,1,18
WSP,19.603,POP2H_E_5,3,1,18
WSP,22.574,POPL_F_5,3,1,18
WSP,22.46,POPL_F_5,3,1,18
WSP,25.649,POP2L_A_9,3,1,18
WSP,24.607,CSB_E_5,3,1,18
WSP,25.638,POP2L_A_9,3,1,18
WSP,23.835,POPL_E_6,3,1,18
WSP,23.496,POPL_E_6,3,1,18
WSP,25.646,CSB-REF_A_1,3,1,18
WSP,26.101,CSB-REF_A_1,3,1,18
WSP,21.369,POP2H_F_6,3,1,18
WSP,21.489,POP2H_F_6,3,1,18
WSP,24.656,POP2L_C_5,3,1,18
WSP,24.642,POP2L_C_5,3,1,18
WSP,28.102,CSB_C_5,3,1,18
WSP,28.062,CSB_C_5,3,1,18
WSP,18.369,POPL_C_6,3,1,18
WD0513,23.952,CSB_E_5,3,1,18
WD0513,22.634,POPL_C_6,3,1,18
WD0513,NA,OCTO_F_6,3,1,18
WD0513,NA,OCTO_F_6,3,1,18
WD0513,27.689,CSB_D_6,3,1,18
WD0513,27.769,CSB_D_6,3,1,18
WD0513,15.172,POP2H_E_5,3,1,18
WD0513,15,POP2H_E_5,3,1,18
WD0513,19.872,POPL_F_5,3,1,18
WD0513,20.139,POPL_F_5,3,1,18
WD0513,22.908,POP2L_A_9,3,1,18
WD0513,24.053,CSB_E_5,3,1,18
WD0513,22.917,POP2L_A_9,3,1,18
WD0513,20.694,POPL_E_6,3,1,18
WD0513,20.571,POPL_E_6,3,1,18
WD0513,24.578,CSB-REF_A_1,3,1,18
WD0513,24.422,CSB-REF_A_1,3,1,18
WD0513,17.356,POP2H_F_6,3,1,18
WD0513,17.393,POP2H_F_6,3,1,18
WD0513,22.639,POP2L_C_5,3,1,18
WD0513,22.471,POP2L_C_5,3,1,18
WD0513,27.435,CSB_C_5,3,1,18
WD0513,27.684,CSB_C_5,3,1,18
WD0513,22.74,POPL_C_6,3,1,18
WSP,23.512,POP2H_A_6,3,1,18
WSP,20.533,POPH_D_7,3,1,18
WSP,22.974,POPH_C_10,3,1,18
WSP,22.664,POPH_C_10,3,1,18
WSP,25.647,POPH_B_5,3,1,18
WSP,24.182,POPH_B_5,3,1,18
WSP,26.013,CSB_B_6,3,1,18
WSP,25.592,CSB_B_6,3,1,18
WSP,24.1,CSB_E_6,3,1,18
WSP,24.421,CSB_E_6,3,1,18
WSP,25.546,POP2L_A_6,3,1,18
WSP,23.656,POP2H_A_6,3,1,18
WSP,25.473,POP2L_A_6,3,1,18
WSP,27.85,OCTO_A_6,3,1,18
WSP,27.648,OCTO_A_6,3,1,18
WSP,25.626,CSB-REF_A_2,3,1,18
WSP,25.591,CSB-REF_A_2,3,1,18
WSP,23.895,POP2H_C_5,3,1,18
WSP,24.067,POP2H_C_5,3,1,18
WSP,19.475,OCTO_D_6,3,1,18
WSP,19.43,OCTO_D_6,3,1,18
WSP,26.201,POPL_B_5,3,1,18
WSP,26.066,POPL_B_5,3,1,18
WSP,22.705,POPH_D_7,3,1,18
WD0513,19.337,POP2H_A_6,3,1,18
WD0513,16.364,POPH_D_7,3,1,18
WD0513,18.449,POPH_C_10,3,1,18
WD0513,18.449,POPH_C_10,3,1,18
WD0513,19.95,POPH_B_5,3,1,18
WD0513,20.078,POPH_B_5,3,1,18
WD0513,24.788,CSB_B_6,3,1,18
WD0513,24.922,CSB_B_6,3,1,18
WD0513,23.578,CSB_E_6,3,1,18
WD0513,23.666,CSB_E_6,3,1,18
WD0513,22.996,POP2L_A_6,3,1,18
WD0513,19.501,POP2H_A_6,3,1,18
WD0513,23.063,POP2L_A_6,3,1,18
WD0513,NA,OCTO_A_6,3,1,18
WD0513,NA,OCTO_A_6,3,1,18
WD0513,24.521,CSB-REF_A_2,3,1,18
WD0513,24.423,CSB-REF_A_2,3,1,18
WD0513,19.686,POP2H_C_5,3,1,18
WD0513,19.604,POP2H_C_5,3,1,18
WD0513,NA,OCTO_D_6,3,1,18
WD0513,NA,OCTO_D_6,3,1,18
WD0513,23.615,POPL_B_5,3,1,18
WD0513,23.613,POPL_B_5,3,1,18
WD0513,16.589,POPH_D_7,3,1,18
WSP,21.595,POP2H_E_6,3,1,18
WSP,20.634,POP2H_F_5,3,1,18
WSP,21.753,OCTO_C_10,3,1,18
WSP,21.071,OCTO_C_10,3,1,18
WSP,25.235,CSB_A_10,3,1,18
WSP,25.166,CSB_A_10,3,1,18
WSP,19.453,OCTO_D_10,3,1,18
WSP,19.517,OCTO_D_10,3,1,18
WSP,24.975,POP2L_B_6,3,1,18
WSP,25.349,POP2L_B_6,3,1,18
WSP,22.36,OCTO_C_6,3,1,18
WSP,21.779,POP2H_E_6,3,1,18
WSP,22.219,OCTO_C_6,3,1,18
WSP,22.453,OCTO_B_5,3,1,18
WSP,22.478,OCTO_B_5,3,1,18
WSP,27.619,CSB-REF_A_3,3,1,18
WSP,28.271,CSB-REF_A_3,3,1,18
WSP,22.306,POP2H_D_6,3,1,18
WSP,22.37,POP2H_D_6,3,1,18
WSP,27.226,POP2L_A_5,3,1,18
WSP,26.971,POP2L_A_5,3,1,18
WSP,21.29,POPL_D_5,3,1,18
WSP,21.36,POPL_D_5,3,1,18
WSP,21.25,POP2H_F_5,3,1,18
WD0513,17.37,POP2H_E_6,3,1,18
WD0513,16.694,POP2H_F_5,3,1,18
WD0513,NA,OCTO_C_10,3,1,18
WD0513,NA,OCTO_C_10,3,1,18
WD0513,24.353,CSB_A_10,3,1,18
WD0513,24.335,CSB_A_10,3,1,18
WD0513,NA,OCTO_D_10,3,1,18
WD0513,NA,OCTO_D_10,3,1,18
WD0513,22.947,POP2L_B_6,3,1,18
WD0513,22.907,POP2L_B_6,3,1,18
WD0513,NA,OCTO_C_6,3,1,18
WD0513,17.281,POP2H_E_6,3,1,18
WD0513,NA,OCTO_C_6,3,1,18
WD0513,NA,OCTO_B_5,3,1,18
WD0513,NA,OCTO_B_5,3,1,18
WD0513,26.529,CSB-REF_A_3,3,1,18
WD0513,26.415,CSB-REF_A_3,3,1,18
WD0513,18.544,POP2H_D_6,3,1,18
WD0513,18.454,POP2H_D_6,3,1,18
WD0513,24.496,POP2L_A_5,3,1,18
WD0513,24.518,POP2L_A_5,3,1,18
WD0513,16.782,POPL_D_5,3,1,18
WD0513,16.836,POPL_D_5,3,1,18
WD0513,14.352,POP2H_F_5,3,1,18
WSP,22.791,POP2L_E_5,3,1,18
WSP,23.306,POP2L_E_6,3,1,18
WSP,22.406,POPH_E_6,3,1,18
WSP,21.764,POPH_E_6,3,1,18
WSP,25.529,POP2L_B_5,3,1,18
WSP,24.903,POP2L_B_5,3,1,18
WSP,25.882,POPL_E_9,3,1,18
WSP,25.275,POPL_E_9,3,1,18
WSP,21.929,POPL_F_9,3,1,18
WSP,21.992,POPL_F_9,3,1,18
WSP,22.346,POPH_E_5,3,1,18
WSP,22.951,POP2L_E_5,3,1,18
WSP,21.961,POPH_E_5,3,1,18
WSP,22.385,POPH_C_5,3,1,18
WSP,22.226,POPH_C_5,3,1,18
WSP,27.764,CSB-REF_A_4,3,1,18
WSP,27.79,CSB-REF_A_4,3,1,18
WSP,18.918,OCTO_F_5,3,1,18
WSP,18.985,OCTO_F_5,3,1,18
WSP,21.76,POPH_D_10,3,1,18
WSP,21.496,POPH_D_10,3,1,18
WSP,20.592,POPH_F_7,3,1,18
WSP,20.56,POPH_F_7,3,1,18
WSP,21.863,POP2L_E_6,3,1,18
WD0513,20.305,POP2L_E_5,3,1,18
WD0513,20.614,POP2L_E_6,3,1,18
WD0513,17.473,POPH_E_6,3,1,18
WD0513,17.528,POPH_E_6,3,1,18
WD0513,22.368,POP2L_B_5,3,1,18
WD0513,22.417,POP2L_B_5,3,1,18
WD0513,23.107,POPL_E_9,3,1,18
WD0513,23.024,POPL_E_9,3,1,18
WD0513,18.902,POPL_F_9,3,1,18
WD0513,19.775,POPL_F_9,3,1,18
WD0513,17.544,POPH_E_5,3,1,18
WD0513,20.818,POP2L_E_5,3,1,18
WD0513,17.567,POPH_E_5,3,1,18
WD0513,17.971,POPH_C_5,3,1,18
WD0513,17.972,POPH_C_5,3,1,18
WD0513,26.613,CSB-REF_A_4,3,1,18
WD0513,26.53,CSB-REF_A_4,3,1,18
WD0513,NA,OCTO_F_5,3,1,18
WD0513,NA,OCTO_F_5,3,1,18
WD0513,17.285,POPH_D_10,3,1,18
WD0513,17.471,POPH_D_10,3,1,18
WD0513,16.073,POPH_F_7,3,1,18
WD0513,16.042,POPH_F_7,3,1,18
WD0513,20.724,POP2L_E_6,3,1,18
WSP,25.181,CSB_E_9,3,1,18
WSP,23.917,POP2H_B_5,3,1,18
WSP,22.867,POP2L_F_6,3,1,18
WSP,22.305,POP2L_F_6,3,1,18
WSP,23.617,POP2L_F_5,3,1,18
WSP,23.454,POP2L_F_5,3,1,18
WSP,27.994,CSB_A_6,3,1,18
WSP,27.31,CSB_A_6,3,1,18
WSP,27.592,CSB_B_5,3,1,18
WSP,26.877,CSB_B_5,3,1,18
WSP,21.386,POPH_F_5,3,1,18
WSP,25.684,CSB_E_9,3,1,18
WSP,21.394,POPH_F_5,3,1,18
WSP,23.287,CSB_F_6,3,1,18
WSP,23.276,CSB_F_6,3,1,18
WSP,30.347,CSB-REF_A_5,3,1,18
WSP,30.098,CSB-REF_A_5,3,1,18
WSP,22.35,POP2L_F_10,3,1,18
WSP,22.184,POP2L_F_10,3,1,18
WSP,22.731,POP2L_E_10,3,1,18
WSP,22.52,POP2L_E_10,3,1,18
WSP,20.475,POPH_D_6,3,1,18
WSP,20.432,POPH_D_6,3,1,18
WSP,22.288,POP2H_B_5,3,1,18
WD0513,24.398,CSB_E_9,3,1,18
WD0513,19.777,POP2H_B_5,3,1,18
WD0513,20.715,POP2L_F_6,3,1,18
WD0513,19.577,POP2L_F_6,3,1,18
WD0513,20.509,POP2L_F_5,3,1,18
WD0513,20.483,POP2L_F_5,3,1,18
WD0513,26.955,CSB_A_6,3,1,18
WD0513,27.065,CSB_A_6,3,1,18
WD0513,26.192,CSB_B_5,3,1,18
WD0513,26.215,CSB_B_5,3,1,18
WD0513,16.708,POPH_F_5,3,1,18
WD0513,27.218,CSB_E_9,3,1,18
WD0513,16.85,POPH_F_5,3,1,18
WD0513,22.318,CSB_F_6,3,1,18
WD0513,22.321,CSB_F_6,3,1,18
WD0513,28.891,CSB-REF_A_5,3,1,18
WD0513,29.098,CSB-REF_A_5,3,1,18
WD0513,19.437,POP2L_F_10,3,1,18
WD0513,19.49,POP2L_F_10,3,1,18
WD0513,20.141,POP2L_E_10,3,1,18
WD0513,20.032,POP2L_E_10,3,1,18
WD0513,16.22,POPH_D_6,3,1,18
WD0513,16.682,POPH_D_6,3,1,18
WD0513,19.764,POP2H_B_5,3,1,18
WSP,25.917,POPL_C_5,3,1,18
WSP,24.345,CSB_C_6,3,1,18
WSP,23.226,POP2H_C_6,3,1,18
WSP,22.89,POP2H_C_6,3,1,18
WSP,25.195,POPL_A_5,3,1,18
WSP,25.195,POPL_A_5,3,1,18
WSP,27.582,POPL_B_10,3,1,18
WSP,27.083,POPL_B_10,3,1,18
WSP,26.491,CSB_B_10,3,1,18
WSP,26.508,CSB_B_10,3,1,18
WSP,22.923,POP2L_D_5,3,1,18
WSP,26.993,POPL_C_5,3,1,18
WSP,23.137,POP2L_D_5,3,1,18
WSP,23.086,OCTO_B_6,3,1,18
WSP,23.309,OCTO_B_6,3,1,18
WSP,28.364,CSB-REF_A_6,3,1,18
WSP,28.565,CSB-REF_A_6,3,1,18
WSP,24.381,CSB_F_5,3,1,18
WSP,24.717,CSB_F_5,3,1,18
WSP,23.351,POP2H_C_9,3,1,18
WSP,23.198,POP2H_C_9,3,1,18
WSP,21.748,POP2H_D_9,3,1,18
WSP,21.786,POP2H_D_9,3,1,18
WSP,22.966,CSB_C_6,3,1,18
WD0513,22.891,POPL_C_5,3,1,18
WD0513,23.891,CSB_C_6,3,1,18
WD0513,18.492,POP2H_C_6,3,1,18
WD0513,18.586,POP2H_C_6,3,1,18
WD0513,22.397,POPL_A_5,3,1,18
WD0513,22.931,POPL_A_5,3,1,18
WD0513,25.123,POPL_B_10,3,1,18
WD0513,24.91,POPL_B_10,3,1,18
WD0513,25.619,CSB_B_10,3,1,18
WD0513,25.83,CSB_B_10,3,1,18
WD0513,20.5,POP2L_D_5,3,1,18
WD0513,23.131,POPL_C_5,3,1,18
WD0513,20.519,POP2L_D_5,3,1,18
WD0513,33.64,OCTO_B_6,3,1,18
WD0513,NA,OCTO_B_6,3,1,18
WD0513,28.002,CSB-REF_A_6,3,1,18
WD0513,27.611,CSB-REF_A_6,3,1,18
WD0513,23.804,CSB_F_5,3,1,18
WD0513,23.702,CSB_F_5,3,1,18
WD0513,19.636,POP2H_C_9,3,1,18
WD0513,19.599,POP2H_C_9,3,1,18
WD0513,17.994,POP2H_D_9,3,1,18
WD0513,17.788,POP2H_D_9,3,1,18
WD0513,23.694,CSB_C_6,3,1,18
WSP,27.409,POPL_A_7,4,1,18
WSP,25.545,POPH_B_7,4,1,18
WSP,23.188,POPL_F_8,4,1,18
WSP,23.506,POPL_F_8,4,1,18
WSP,21.615,POP2H_E_7,4,1,18
WSP,21.259,POP2H_E_7,4,1,18
WSP,23.437,OCTO_C_8,4,1,18
WSP,23.535,OCTO_C_8,4,1,18
WSP,25.963,OCTO_A_9,4,1,18
WSP,25.835,OCTO_A_9,4,1,18
WSP,23.18,POP2L_D_8,4,1,18
WSP,27.626,POPL_A_7,4,1,18
WSP,23.226,POP2L_D_8,4,1,18
WSP,22.361,POPL_D_7,4,1,18
WSP,22.593,POPL_D_7,4,1,18
WSP,22.502,POPH_E_7,4,1,18
WSP,23.288,POPH_E_7,4,1,18
WSP,29.142,POP2L_A_8,4,1,18
WSP,29.322,POP2L_A_8,4,1,18
WSP,26.787,POPH_B_9,4,1,18
WSP,26.883,POPH_B_9,4,1,18
WSP,21.901,POPH_D_5,4,1,18
WSP,21.847,POPH_D_5,4,1,18
WSP,25.414,POPH_B_7,4,1,18
WD0513,23.433,POPL_A_7,4,1,18
WD0513,17.342,POPH_B_7,4,1,18
WD0513,18.536,POPL_F_8,4,1,18
WD0513,18.404,POPL_F_8,4,1,18
WD0513,15.92,POP2H_E_7,4,1,18
WD0513,16.678,POP2H_E_7,4,1,18
WD0513,NA,OCTO_C_8,4,1,18
WD0513,NA,OCTO_C_8,4,1,18
WD0513,NA,OCTO_A_9,4,1,18
WD0513,NA,OCTO_A_9,4,1,18
WD0513,18.419,POP2L_D_8,4,1,18
WD0513,23.442,POPL_A_7,4,1,18
WD0513,18.427,POP2L_D_8,4,1,18
WD0513,16.147,POPL_D_7,4,1,18
WD0513,15.943,POPL_D_7,4,1,18
WD0513,15.991,POPH_E_7,4,1,18
WD0513,16.293,POPH_E_7,4,1,18
WD0513,24.467,POP2L_A_8,4,1,18
WD0513,24.552,POP2L_A_8,4,1,18
WD0513,20.866,POPH_B_9,4,1,18
WD0513,20.727,POPH_B_9,4,1,18
WD0513,15.425,POPH_D_5,4,1,18
WD0513,15.724,POPH_D_5,4,1,18
WD0513,19.007,POPH_B_7,4,1,18
WSP,27.134,POP2L_B_7,4,1,18
WSP,22.651,POPH_F_6,4,1,18
WSP,25.583,POP2L_C_8,4,1,18
WSP,25.756,POP2L_C_8,4,1,18
WSP,24.898,POP2H_C_8,4,1,18
WSP,24.081,POP2H_C_8,4,1,18
WSP,26.917,POP2H_A_8,4,1,18
WSP,26.595,POP2H_A_8,4,1,18
WSP,25.449,POP2L_C_7,4,1,18
WSP,25.251,POP2L_C_7,4,1,18
