sample,gene,cts,generation
CSB_1,WD0513,19.675,3
CSB_1,WD0513,19.888,15
CSB_1,WD0513,19.962,14
CSB_1,WD0513,19.979,14
CSB_1,WD0513,20.205,15
CSB_1,WD0513,20.245,5
CSB_1,WD0513,20.248,17
CSB_1,WD0513,20.286,5
CSB_1,WD0513,20.455,17
CSB_1,WD0513,20.557,8
CSB_1,WD0513,20.567,24
CSB_1,WD0513,20.635,8
CSB_1,WD0513,20.712,24
CSB_1,WD0513,20.751,27
CSB_1,WD0513,20.812,27
CSB_1,WD0513,20.845,6
CSB_1,WD0513,20.847,6
CSB_1,WD0513,20.877,21
CSB_1,WD0513,20.917,21
CSB_1,WD0513,20.942,25
CSB_1,WD0513,21.011,25
CSB_1,WD0513,21.067,16
CSB_1,WD0513,21.105,13
CSB_1,WD0513,21.116,16
CSB_1,WD0513,21.12,13
CSB_1,WD0513,21.301,30
CSB_1,WD0513,21.303,30
CSB_1,WD0513,21.304,12
CSB_1,WD0513,21.327,26
CSB_1,WD0513,21.363,12
CSB_1,WD0513,21.468,28
CSB_1,WD0513,21.601,28
CSB_1,WD0513,21.685,23
CSB_1,WD0513,21.71,2
CSB_1,WD0513,21.756,23
CSB_1,WD0513,21.762,10
CSB_1,WD0513,21.805,1
CSB_1,WD0513,21.814,29
CSB_1,WD0513,21.816,10
CSB_1,WD0513,21.828,20
CSB_1,WD0513,21.843,1
CSB_1,WD0513,21.873,20
CSB_1,WD0513,21.89,2
CSB_1,WD0513,21.976,26
CSB_1,WD0513,22.014,4
CSB_1,WD0513,22.197,4
CSB_1,WD0513,22.209,9
CSB_1,WD0513,22.321,9
CSB_1,WD0513,22.371,7
CSB_1,WD0513,22.395,11
CSB_1,WD0513,22.415,11
CSB_1,WD0513,22.423,29
CSB_1,WD0513,22.48,22
CSB_1,WD0513,22.504,7
CSB_1,WD0513,22.749,22
CSB_1,WD0513,22.99,18
CSB_1,WD0513,23.215,18
CSB_1,WSP,20.852,14
CSB_1,WSP,20.911,14
CSB_1,WSP,21.164,5
CSB_1,WSP,21.188,5
CSB_1,WSP,21.229,26
CSB_1,WSP,21.294,20
CSB_1,WSP,21.304,23
CSB_1,WSP,21.322,23
CSB_1,WSP,21.427,9
CSB_1,WSP,21.444,24
CSB_1,WSP,21.476,24
CSB_1,WSP,21.493,9
CSB_1,WSP,21.539,6
CSB_1,WSP,21.551,20
CSB_1,WSP,21.574,21
CSB_1,WSP,21.641,21
CSB_1,WSP,21.656,6
CSB_1,WSP,21.762,26
CSB_1,WSP,21.791,15
CSB_1,WSP,21.908,2
CSB_1,WSP,21.917,15
CSB_1,WSP,21.948,8
CSB_1,WSP,21.948,28
CSB_1,WSP,21.961,8
CSB_1,WSP,21.975,27
CSB_1,WSP,21.982,28
CSB_1,WSP,22.063,2
CSB_1,WSP,22.091,27
CSB_1,WSP,22.216,11
CSB_1,WSP,22.291,11
CSB_1,WSP,22.333,29
CSB_1,WSP,22.389,3
CSB_1,WSP,22.406,13
CSB_1,WSP,22.424,13
CSB_1,WSP,22.431,16
CSB_1,WSP,22.501,29
CSB_1,WSP,22.512,16
CSB_1,WSP,22.563,3
CSB_1,WSP,22.581,12
CSB_1,WSP,22.594,17
CSB_1,WSP,22.687,12
CSB_1,WSP,22.696,17
CSB_1,WSP,22.758,18
CSB_1,WSP,22.873,18
CSB_1,WSP,22.923,30
CSB_1,WSP,22.96,25
CSB_1,WSP,23.014,25
CSB_1,WSP,23.11,30
CSB_1,WSP,23.233,7
CSB_1,WSP,23.304,7
CSB_1,WSP,23.405,1
CSB_1,WSP,23.455,4
CSB_1,WSP,23.495,22
CSB_1,WSP,23.536,4
CSB_1,WSP,23.537,1
CSB_1,WSP,23.604,22
CSB_1,WSP,23.934,10
CSB_1,WSP,24.008,10
CSB_10,WD0513,19.938,6
CSB_10,WD0513,19.98,5
CSB_10,WD0513,20.138,6
CSB_10,WD0513,20.208,5
CSB_10,WD0513,20.426,30
CSB_10,WD0513,20.547,10
CSB_10,WD0513,20.562,8
CSB_10,WD0513,20.562,21
CSB_10,WD0513,20.565,8
CSB_10,WD0513,20.573,10
CSB_10,WD0513,20.574,30
CSB_10,WD0513,20.613,3
CSB_10,WD0513,20.669,21
CSB_10,WD0513,20.695,3
CSB_10,WD0513,20.765,27
CSB_10,WD0513,20.788,27
CSB_10,WD0513,20.955,16
CSB_10,WD0513,21.189,17
CSB_10,WD0513,21.235,17
CSB_10,WD0513,21.253,28
CSB_10,WD0513,21.337,16
CSB_10,WD0513,21.441,28
CSB_10,WD0513,21.477,20
CSB_10,WD0513,21.55,11
CSB_10,WD0513,21.597,20
CSB_10,WD0513,21.599,29
CSB_10,WD0513,21.641,23
CSB_10,WD0513,21.659,26
CSB_10,WD0513,21.686,25
CSB_10,WD0513,21.692,29
CSB_10,WD0513,21.741,11
CSB_10,WD0513,21.796,23
CSB_10,WD0513,21.883,26
CSB_10,WD0513,21.891,4
CSB_10,WD0513,21.893,25
CSB_10,WD0513,21.972,18
CSB_10,WD0513,22.075,4
CSB_10,WD0513,22.205,19
CSB_10,WD0513,22.245,18
CSB_10,WD0513,22.25,19
CSB_10,WD0513,22.335,9
CSB_10,WD0513,22.453,7
CSB_10,WD0513,22.496,7
CSB_10,WD0513,22.53,9
CSB_10,WSP,20.75,6
CSB_10,WSP,20.8,20
CSB_10,WSP,20.838,6
CSB_10,WSP,20.937,5
CSB_10,WSP,21.003,20
CSB_10,WSP,21.067,5
CSB_10,WSP,21.265,21
CSB_10,WSP,21.297,26
CSB_10,WSP,21.328,23
CSB_10,WSP,21.421,26
CSB_10,WSP,21.428,21
CSB_10,WSP,21.448,23
CSB_10,WSP,21.501,11
CSB_10,WSP,21.539,11
CSB_10,WSP,21.562,19
CSB_10,WSP,21.674,19
CSB_10,WSP,21.764,9
CSB_10,WSP,21.84,27
CSB_10,WSP,21.866,9
CSB_10,WSP,21.934,29
CSB_10,WSP,21.938,28
CSB_10,WSP,21.959,27
CSB_10,WSP,22.002,8
CSB_10,WSP,22.087,28
CSB_10,WSP,22.132,8
CSB_10,WSP,22.153,30
CSB_10,WSP,22.184,30
CSB_10,WSP,22.415,18
CSB_10,WSP,22.467,29
CSB_10,WSP,22.512,16
CSB_10,WSP,22.585,16
CSB_10,WSP,22.693,10
CSB_10,WSP,22.695,10
CSB_10,WSP,23.239,7
CSB_10,WSP,23.253,3
CSB_10,WSP,23.274,7
CSB_10,WSP,23.295,3
CSB_10,WSP,23.313,4
CSB_10,WSP,23.405,4
CSB_10,WSP,23.413,17
CSB_10,WSP,23.458,17
CSB_10,WSP,23.505,25
CSB_10,WSP,23.511,25
CSB_10,WSP,23.726,18
CSB_2,WD0513,19.683,14
CSB_2,WD0513,19.888,14
CSB_2,WD0513,20.189,3
CSB_2,WD0513,20.371,3
CSB_2,WD0513,20.371,5
CSB_2,WD0513,20.44,6
CSB_2,WD0513,20.444,5
CSB_2,WD0513,20.515,15
CSB_2,WD0513,20.578,21
CSB_2,WD0513,20.585,27
CSB_2,WD0513,20.595,17
CSB_2,WD0513,20.633,21
CSB_2,WD0513,20.657,6
CSB_2,WD0513,20.692,27
CSB_2,WD0513,20.693,17
CSB_2,WD0513,20.722,15
CSB_2,WD0513,20.875,30
CSB_2,WD0513,20.878,16
CSB_2,WD0513,20.924,30
CSB_2,WD0513,20.925,8
CSB_2,WD0513,20.982,8
CSB_2,WD0513,20.992,16
CSB_2,WD0513,21.202,24
CSB_2,WD0513,21.232,24
CSB_2,WD0513,21.353,10
CSB_2,WD0513,21.418,10
CSB_2,WD0513,21.523,1
CSB_2,WD0513,21.588,28
CSB_2,WD0513,21.6,25
CSB_2,WD0513,21.607,25
CSB_2,WD0513,21.641,13
CSB_2,WD0513,21.645,1
CSB_2,WD0513,21.677,26
CSB_2,WD0513,21.71,28
CSB_2,WD0513,21.723,4
CSB_2,WD0513,21.735,4
CSB_2,WD0513,21.765,12
CSB_2,WD0513,21.796,11
CSB_2,WD0513,21.799,13
CSB_2,WD0513,21.8,11
CSB_2,WD0513,21.833,12
CSB_2,WD0513,21.854,23
CSB_2,WD0513,21.859,23
CSB_2,WD0513,21.901,26
CSB_2,WD0513,21.938,2
CSB_2,WD0513,21.942,29
CSB_2,WD0513,21.968,20
CSB_2,WD0513,22.05,29
CSB_2,WD0513,22.053,2
CSB_2,WD0513,22.198,7
CSB_2,WD0513,22.324,20
CSB_2,WD0513,22.463,9
CSB_2,WD0513,22.491,9
CSB_2,WD0513,22.52,18
CSB_2,WD0513,22.567,22
CSB_2,WD0513,22.618,18
CSB_2,WD0513,22.658,22
CSB_2,WD0513,22.751,7
CSB_2,WSP,20.778,14
CSB_2,WSP,21.18,21
CSB_2,WSP,21.222,5
CSB_2,WSP,21.276,21
CSB_2,WSP,21.288,5
CSB_2,WSP,21.351,6
CSB_2,WSP,21.428,26
CSB_2,WSP,21.488,23
CSB_2,WSP,21.515,6
CSB_2,WSP,21.516,20
CSB_2,WSP,21.583,20
CSB_2,WSP,21.669,26
CSB_2,WSP,21.746,23
CSB_2,WSP,21.835,11
CSB_2,WSP,21.856,27
CSB_2,WSP,21.913,11
CSB_2,WSP,21.968,27
CSB_2,WSP,22.015,28
CSB_2,WSP,22.057,28
CSB_2,WSP,22.092,9
CSB_2,WSP,22.114,2
CSB_2,WSP,22.131,2
CSB_2,WSP,22.202,24
CSB_2,WSP,22.203,9
CSB_2,WSP,22.235,29
CSB_2,WSP,22.243,24
CSB_2,WSP,22.296,18
CSB_2,WSP,22.368,16
CSB_2,WSP,22.394,29
CSB_2,WSP,22.429,18
CSB_2,WSP,22.434,16
CSB_2,WSP,22.483,15
CSB_2,WSP,22.489,15
CSB_2,WSP,22.49,8
CSB_2,WSP,22.527,8
CSB_2,WSP,22.561,30
CSB_2,WSP,22.699,30
CSB_2,WSP,22.73,17
CSB_2,WSP,22.757,17
CSB_2,WSP,22.915,1
CSB_2,WSP,22.924,1
CSB_2,WSP,22.934,14
CSB_2,WSP,22.988,3
CSB_2,WSP,23.012,4
CSB_2,WSP,23.013,3
CSB_2,WSP,23.027,7
CSB_2,WSP,23.05,7
CSB_2,WSP,23.053,4
CSB_2,WSP,23.123,12
CSB_2,WSP,23.251,13
CSB_2,WSP,23.273,25
CSB_2,WSP,23.297,12
CSB_2,WSP,23.317,13
CSB_2,WSP,23.386,25
CSB_2,WSP,23.561,22
CSB_2,WSP,23.597,10
CSB_2,WSP,23.661,22
CSB_2,WSP,23.694,10
CSB_3,WD0513,19.506,19
CSB_3,WD0513,19.646,19
CSB_3,WD0513,19.928,3
CSB_3,WD0513,20.167,3
CSB_3,WD0513,20.305,5
CSB_3,WD0513,20.353,27
CSB_3,WD0513,20.364,5
CSB_3,WD0513,20.461,27
CSB_3,WD0513,20.494,6
CSB_3,WD0513,20.544,15
CSB_3,WD0513,20.591,24
CSB_3,WD0513,20.594,15
CSB_3,WD0513,20.6,6
CSB_3,WD0513,20.604,24
CSB_3,WD0513,20.641,8
CSB_3,WD0513,20.744,17
CSB_3,WD0513,20.754,30
CSB_3,WD0513,20.764,21
CSB_3,WD0513,20.77,8
CSB_3,WD0513,20.771,21
CSB_3,WD0513,20.826,17
CSB_3,WD0513,21.1,30
CSB_3,WD0513,21.102,10
CSB_3,WD0513,21.11,10
CSB_3,WD0513,21.185,25
CSB_3,WD0513,21.215,16
CSB_3,WD0513,21.236,16
CSB_3,WD0513,21.273,12
CSB_3,WD0513,21.273,28
CSB_3,WD0513,21.274,25
CSB_3,WD0513,21.292,12
CSB_3,WD0513,21.45,28
CSB_3,WD0513,21.679,2
CSB_3,WD0513,21.724,2
CSB_3,WD0513,21.817,1
CSB_3,WD0513,21.881,26
CSB_3,WD0513,21.882,29
CSB_3,WD0513,21.938,29
CSB_3,WD0513,21.947,20
CSB_3,WD0513,21.962,20
CSB_3,WD0513,21.966,26
CSB_3,WD0513,21.974,1
CSB_3,WD0513,22.091,23
CSB_3,WD0513,22.104,11
CSB_3,WD0513,22.118,4
CSB_3,WD0513,22.197,23
CSB_3,WD0513,22.198,4
CSB_3,WD0513,22.268,11
CSB_3,WD0513,22.35,7
CSB_3,WD0513,22.444,9
CSB_3,WD0513,22.445,9
CSB_3,WD0513,22.508,7
CSB_3,WD0513,22.585,22
CSB_3,WD0513,22.707,22
CSB_3,WD0513,24.215,18
CSB_3,WD0513,24.678,18
CSB_3,WSP,20.393,19
CSB_3,WSP,20.619,19
CSB_3,WSP,21.197,6
CSB_3,WSP,21.259,5
CSB_3,WSP,21.328,6
CSB_3,WSP,21.378,21
CSB_3,WSP,21.407,21
CSB_3,WSP,21.413,20
CSB_3,WSP,21.414,5
CSB_3,WSP,21.496,26
CSB_3,WSP,21.518,20
CSB_3,WSP,21.636,26
CSB_3,WSP,21.639,27
CSB_3,WSP,21.703,23
CSB_3,WSP,21.718,24
CSB_3,WSP,21.725,9
CSB_3,WSP,21.725,23
CSB_3,WSP,21.73,9
CSB_3,WSP,21.739,27
CSB_3,WSP,21.761,2
CSB_3,WSP,21.843,24
CSB_3,WSP,21.872,11
CSB_3,WSP,21.895,2
CSB_3,WSP,21.929,11
CSB_3,WSP,22.067,28
CSB_3,WSP,22.142,29
CSB_3,WSP,22.188,28
CSB_3,WSP,22.21,8
CSB_3,WSP,22.238,8
CSB_3,WSP,22.25,29
CSB_3,WSP,22.302,12
CSB_3,WSP,22.481,15
CSB_3,WSP,22.501,15
CSB_3,WSP,22.562,30
CSB_3,WSP,22.57,12
CSB_3,WSP,22.616,30
CSB_3,WSP,22.639,3
CSB_3,WSP,22.642,16
CSB_3,WSP,22.679,3
CSB_3,WSP,22.757,16
CSB_3,WSP,22.983,7
CSB_3,WSP,22.987,17
CSB_3,WSP,23.013,17
CSB_3,WSP,23.021,7
CSB_3,WSP,23.123,10
CSB_3,WSP,23.149,10
CSB_3,WSP,23.154,25
CSB_3,WSP,23.175,22
CSB_3,WSP,23.273,1
CSB_3,WSP,23.293,25
CSB_3,WSP,23.363,1
CSB_3,WSP,23.428,22
CSB_3,WSP,23.515,4
CSB_3,WSP,23.548,4
CSB_3,WSP,23.967,18
CSB_3,WSP,24.09,18
CSB_4,WD0513,19.768,14
CSB_4,WD0513,19.776,14
CSB_4,WD0513,20.284,5
CSB_4,WD0513,20.307,5
CSB_4,WD0513,20.391,15
CSB_4,WD0513,20.397,15
CSB_4,WD0513,20.495,17
CSB_4,WD0513,20.541,3
CSB_4,WD0513,20.561,6
CSB_4,WD0513,20.573,21
CSB_4,WD0513,20.601,21
CSB_4,WD0513,20.621,6
CSB_4,WD0513,20.679,8
CSB_4,WD0513,20.731,3
CSB_4,WD0513,20.737,17
CSB_4,WD0513,20.841,10
CSB_4,WD0513,20.863,24
CSB_4,WD0513,20.886,24
CSB_4,WD0513,20.887,8
CSB_4,WD0513,20.888,10
CSB_4,WD0513,20.902,16
CSB_4,WD0513,20.999,12
CSB_4,WD0513,21.098,16
CSB_4,WD0513,21.148,12
CSB_4,WD0513,21.194,27
CSB_4,WD0513,21.208,30
CSB_4,WD0513,21.212,30
CSB_4,WD0513,21.238,27
CSB_4,WD0513,21.243,29
CSB_4,WD0513,21.272,28
CSB_4,WD0513,21.373,28
CSB_4,WD0513,21.437,26
CSB_4,WD0513,21.488,13
CSB_4,WD0513,21.545,13
CSB_4,WD0513,21.567,25
CSB_4,WD0513,21.588,25
CSB_4,WD0513,21.589,2
CSB_4,WD0513,21.592,29
CSB_4,WD0513,21.638,26
CSB_4,WD0513,21.652,2
CSB_4,WD0513,21.719,11
CSB_4,WD0513,21.775,20
CSB_4,WD0513,21.807,11
CSB_4,WD0513,21.83,23
CSB_4,WD0513,21.842,20
CSB_4,WD0513,21.898,1
CSB_4,WD0513,21.95,1
CSB_4,WD0513,21.982,23
CSB_4,WD0513,22.01,4
CSB_4,WD0513,22.11,19
CSB_4,WD0513,22.12,19
CSB_4,WD0513,22.214,4
CSB_4,WD0513,22.447,7
CSB_4,WD0513,22.595,18
CSB_4,WD0513,22.613,9
CSB_4,WD0513,22.621,7
CSB_4,WD0513,22.63,9
CSB_4,WD0513,22.725,18
CSB_4,WD0513,23.004,22
CSB_4,WD0513,23.052,22
CSB_4,WSP,20.689,14
CSB_4,WSP,21.125,21
CSB_4,WSP,21.152,5
CSB_4,WSP,21.192,26
CSB_4,WSP,21.202,5
CSB_4,WSP,21.242,21
CSB_4,WSP,21.257,19
CSB_4,WSP,21.268,20
CSB_4,WSP,21.273,26
CSB_4,WSP,21.356,6
CSB_4,WSP,21.373,14
CSB_4,WSP,21.416,20
CSB_4,WSP,21.467,19
CSB_4,WSP,21.533,23
CSB_4,WSP,21.669,24
CSB_4,WSP,21.707,11
CSB_4,WSP,21.725,11
CSB_4,WSP,21.757,23
CSB_4,WSP,21.799,24
CSB_4,WSP,21.815,2
CSB_4,WSP,21.882,28
CSB_4,WSP,21.931,29
CSB_4,WSP,21.937,9
CSB_4,WSP,22.002,2
CSB_4,WSP,22.003,28
CSB_4,WSP,22.047,8
CSB_4,WSP,22.12,8
CSB_4,WSP,22.244,15
CSB_4,WSP,22.249,15
CSB_4,WSP,22.292,29
CSB_4,WSP,22.318,18
CSB_4,WSP,22.32,9
CSB_4,WSP,22.339,12
CSB_4,WSP,22.431,16
CSB_4,WSP,22.448,18
CSB_4,WSP,22.536,16
CSB_4,WSP,22.581,27
CSB_4,WSP,22.588,12
CSB_4,WSP,22.669,30
CSB_4,WSP,22.689,27
CSB_4,WSP,22.726,30
CSB_4,WSP,22.839,13
CSB_4,WSP,22.943,17
CSB_4,WSP,22.958,13
CSB_4,WSP,22.986,10
CSB_4,WSP,22.996,10
CSB_4,WSP,23.115,17
CSB_4,WSP,23.131,7
CSB_4,WSP,23.145,25
CSB_4,WSP,23.283,3
CSB_4,WSP,23.374,4
CSB_4,WSP,23.385,7
CSB_4,WSP,23.426,1
CSB_4,WSP,23.458,4
CSB_4,WSP,23.478,3
CSB_4,WSP,23.512,25
CSB_4,WSP,23.542,1
CSB_4,WSP,23.769,22
CSB_4,WSP,24.075,22
CSB_4*,WD0513,21.301,13
CSB_4*,WD0513,21.434,13
CSB_4*,WSP,22.451,13
CSB_4*,WSP,22.594,13
CSB_5,WD0513,19.677,17
CSB_5,WD0513,19.94,3
CSB_5,WD0513,19.974,5
CSB_5,WD0513,19.984,5
CSB_5,WD0513,19.993,3
CSB_5,WD0513,20.316,17
CSB_5,WD0513,20.391,15
CSB_5,WD0513,20.489,15
CSB_5,WD0513,20.592,6
CSB_5,WD0513,20.645,27
CSB_5,WD0513,20.668,24
CSB_5,WD0513,20.747,27
CSB_5,WD0513,20.756,8
CSB_5,WD0513,20.843,24
CSB_5,WD0513,20.9,6
CSB_5,WD0513,20.913,8
CSB_5,WD0513,20.918,12
CSB_5,WD0513,20.94,10
CSB_5,WD0513,20.943,10
CSB_5,WD0513,20.954,16
CSB_5,WD0513,20.978,28
CSB_5,WD0513,21.006,28
CSB_5,WD0513,21.066,12
CSB_5,WD0513,21.094,16
CSB_5,WD0513,21.193,25
CSB_5,WD0513,21.206,30
CSB_5,WD0513,21.233,29
CSB_5,WD0513,21.284,13
CSB_5,WD0513,21.305,29
CSB_5,WD0513,21.305,30
CSB_5,WD0513,21.315,13
CSB_5,WD0513,21.349,25
CSB_5,WD0513,21.46,20
CSB_5,WD0513,21.508,2
CSB_5,WD0513,21.513,1
CSB_5,WD0513,21.529,20
CSB_5,WD0513,21.533,2
CSB_5,WD0513,21.613,1
CSB_5,WD0513,21.718,23
CSB_5,WD0513,21.739,19
CSB_5,WD0513,21.756,19
CSB_5,WD0513,21.787,23
CSB_5,WD0513,22.064,11
CSB_5,WD0513,22.076,11
CSB_5,WD0513,22.123,9
CSB_5,WD0513,22.257,7
CSB_5,WD0513,22.314,26
CSB_5,WD0513,22.347,7
CSB_5,WD0513,22.413,26
CSB_5,WD0513,22.478,9
CSB_5,WD0513,22.616,22
CSB_5,WD0513,22.642,22
CSB_5,WD0513,22.763,4
CSB_5,WD0513,22.785,4
CSB_5,WD0513,23.11,18
CSB_5,WD0513,23.164,18
CSB_5,WSP,16.844,23
CSB_5,WSP,20.744,5
CSB_5,WSP,20.816,5
CSB_5,WSP,20.879,20
CSB_5,WSP,21.112,20
CSB_5,WSP,21.281,6
CSB_5,WSP,21.356,19
CSB_5,WSP,21.361,19
CSB_5,WSP,21.389,9
CSB_5,WSP,21.429,23
CSB_5,WSP,21.436,6
CSB_5,WSP,21.449,21
CSB_5,WSP,21.456,21
CSB_5,WSP,21.584,24
CSB_5,WSP,21.664,24
CSB_5,WSP,21.7,29
CSB_5,WSP,21.726,29
CSB_5,WSP,21.73,28
CSB_5,WSP,21.771,11
CSB_5,WSP,21.795,11
CSB_5,WSP,21.816,26
CSB_5,WSP,21.822,9
CSB_5,WSP,21.852,2
CSB_5,WSP,21.853,26
CSB_5,WSP,21.931,28
CSB_5,WSP,21.941,2
CSB_5,WSP,22.271,15
CSB_5,WSP,22.272,12
CSB_5,WSP,22.277,27
CSB_5,WSP,22.311,8
CSB_5,WSP,22.324,27
CSB_5,WSP,22.39,15
CSB_5,WSP,22.398,8
CSB_5,WSP,22.404,12
CSB_5,WSP,22.44,16
CSB_5,WSP,22.457,16
CSB_5,WSP,22.47,17
CSB_5,WSP,22.471,13
CSB_5,WSP,22.479,3
CSB_5,WSP,22.48,3
CSB_5,WSP,22.623,13
CSB_5,WSP,22.651,17
CSB_5,WSP,22.813,18
CSB_5,WSP,22.869,25
CSB_5,WSP,22.922,25
CSB_5,WSP,22.943,7
CSB_5,WSP,22.943,30
CSB_5,WSP,22.983,30
CSB_5,WSP,23.024,7
CSB_5,WSP,23.056,10
CSB_5,WSP,23.082,1
CSB_5,WSP,23.086,18
CSB_5,WSP,23.143,1
CSB_5,WSP,23.193,10
CSB_5,WSP,23.599,22
CSB_5,WSP,23.743,22
CSB_5,WSP,24.026,4
CSB_5,WSP,24.047,4
CSB_6,WD0513,20.252,5
CSB_6,WD0513,20.304,17
CSB_6,WD0513,20.317,17
CSB_6,WD0513,20.328,24
CSB_6,WD0513,20.331,8
CSB_6,WD0513,20.343,5
CSB_6,WD0513,20.359,24
CSB_6,WD0513,20.535,8
CSB_6,WD0513,20.67,21
CSB_6,WD0513,20.682,30
CSB_6,WD0513,20.684,6
CSB_6,WD0513,20.694,21
CSB_6,WD0513,20.799,28
CSB_6,WD0513,20.835,30
CSB_6,WD0513,20.87,6
CSB_6,WD0513,20.969,27
CSB_6,WD0513,20.999,27
CSB_6,WD0513,21.137,3
CSB_6,WD0513,21.159,28
CSB_6,WD0513,21.232,3
CSB_6,WD0513,21.384,26
CSB_6,WD0513,21.421,25
CSB_6,WD0513,21.434,10
CSB_6,WD0513,21.474,26
CSB_6,WD0513,21.517,25
CSB_6,WD0513,21.634,11
CSB_6,WD0513,21.71,10
CSB_6,WD0513,21.736,29
CSB_6,WD0513,21.767,20
CSB_6,WD0513,21.784,11
CSB_6,WD0513,21.786,20
CSB_6,WD0513,21.861,29
CSB_6,WD0513,21.985,7
CSB_6,WD0513,22.007,23
CSB_6,WD0513,22.121,7
CSB_6,WD0513,22.169,23
CSB_6,WD0513,22.313,16
CSB_6,WD0513,22.337,16
CSB_6,WD0513,22.383,19
CSB_6,WD0513,22.477,9
CSB_6,WD0513,22.571,4
CSB_6,WD0513,22.662,4
CSB_6,WD0513,22.702,9
CSB_6,WD0513,22.742,19
CSB_6,WD0513,24.139,18
CSB_6,WD0513,24.345,18
CSB_6,WSP,20.981,6
CSB_6,WSP,20.994,26
CSB_6,WSP,21.238,20
CSB_6,WSP,21.269,20
CSB_6,WSP,21.313,5
CSB_6,WSP,21.321,26
CSB_6,WSP,21.327,21
CSB_6,WSP,21.375,6
CSB_6,WSP,21.388,5
CSB_6,WSP,21.447,11
CSB_6,WSP,21.454,24
CSB_6,WSP,21.488,24
CSB_6,WSP,21.539,11
CSB_6,WSP,21.543,21
CSB_6,WSP,21.587,19
CSB_6,WSP,21.648,23
CSB_6,WSP,21.744,19
CSB_6,WSP,21.783,23
CSB_6,WSP,21.798,8
CSB_6,WSP,21.827,9
CSB_6,WSP,21.836,8
CSB_6,WSP,21.876,28
CSB_6,WSP,21.928,28
CSB_6,WSP,22.097,9
CSB_6,WSP,22.137,29
CSB_6,WSP,22.187,27
CSB_6,WSP,22.217,27
CSB_6,WSP,22.356,30
CSB_6,WSP,22.359,29
CSB_6,WSP,22.495,30
CSB_6,WSP,22.68,7
CSB_6,WSP,22.727,7
CSB_6,WSP,22.734,17
CSB_6,WSP,22.795,17
CSB_6,WSP,23.109,25
CSB_6,WSP,23.266,25
CSB_6,WSP,23.527,16
CSB_6,WSP,23.563,10
CSB_6,WSP,23.582,10
CSB_6,WSP,23.625,16
CSB_6,WSP,23.764,3
CSB_6,WSP,23.793,4
CSB_6,WSP,23.799,18
CSB_6,WSP,23.842,4
CSB_6,WSP,23.906,3
CSB_6,WSP,23.911,18
CSB_7,WD0513,19.749,17
CSB_7,WD0513,19.993,17
CSB_7,WD0513,20.43,27
CSB_7,WD0513,20.433,27
CSB_7,WD0513,20.441,6
CSB_7,WD0513,20.444,6
CSB_7,WD0513,20.533,5
CSB_7,WD0513,20.627,21
CSB_7,WD0513,20.635,21
CSB_7,WD0513,20.652,30
CSB_7,WD0513,20.653,3
CSB_7,WD0513,20.751,30
CSB_7,WD0513,20.873,3
CSB_7,WD0513,20.922,24
CSB_7,WD0513,20.95,8
CSB_7,WD0513,21.132,24
CSB_7,WD0513,21.165,5
CSB_7,WD0513,21.262,8
CSB_7,WD0513,21.284,16
CSB_7,WD0513,21.397,10
CSB_7,WD0513,21.457,28
CSB_7,WD0513,21.487,10
CSB_7,WD0513,21.523,16
CSB_7,WD0513,21.604,25
CSB_7,WD0513,21.616,20
CSB_7,WD0513,21.617,28
CSB_7,WD0513,21.652,11
CSB_7,WD0513,21.653,11
CSB_7,WD0513,21.662,25
CSB_7,WD0513,21.697,20
CSB_7,WD0513,21.809,26
CSB_7,WD0513,21.898,26
CSB_7,WD0513,22.151,23
CSB_7,WD0513,22.258,23
CSB_7,WD0513,22.389,4
CSB_7,WD0513,22.413,19
CSB_7,WD0513,22.499,7
CSB_7,WD0513,22.53,4
CSB_7,WD0513,22.576,7
CSB_7,WD0513,22.616,19
CSB_7,WD0513,22.772,9
CSB_7,WD0513,23.038,9
CSB_7,WD0513,23.124,18
CSB_7,WD0513,23.203,18
CSB_7,WD0513,23.339,29
CSB_7,WD0513,23.399,29
CSB_7,WSP,20.967,21
CSB_7,WSP,20.999,21
CSB_7,WSP,21.15,20
CSB_7,WSP,21.192,20
CSB_7,WSP,21.196,6
CSB_7,WSP,21.227,5
CSB_7,WSP,21.254,6
CSB_7,WSP,21.323,5
CSB_7,WSP,21.486,11
CSB_7,WSP,21.494,26
CSB_7,WSP,21.525,11
CSB_7,WSP,21.604,26
CSB_7,WSP,21.732,27
CSB_7,WSP,21.775,27
CSB_7,WSP,21.835,19
CSB_7,WSP,21.876,23
CSB_7,WSP,21.895,17
CSB_7,WSP,22.098,24
CSB_7,WSP,22.109,28
CSB_7,WSP,22.12,24
CSB_7,WSP,22.123,23
CSB_7,WSP,22.169,9
CSB_7,WSP,22.217,28
CSB_7,WSP,22.221,17
CSB_7,WSP,22.226,19
CSB_7,WSP,22.268,30
CSB_7,WSP,22.273,9
CSB_7,WSP,22.309,30
CSB_7,WSP,22.545,8
CSB_7,WSP,22.578,8
CSB_7,WSP,22.712,16
CSB_7,WSP,22.832,16
CSB_7,WSP,22.834,18
CSB_7,WSP,23.153,18
CSB_7,WSP,23.261,25
CSB_7,WSP,23.289,25
CSB_7,WSP,23.444,10
CSB_7,WSP,23.447,10
CSB_7,WSP,23.449,29
CSB_7,WSP,23.457,3
CSB_7,WSP,23.56,7
